a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t
78,202010,24,完成組立　　　　　　　　　　　,,,20201021,4217,㈱不二テクノス,3501503780,04500-29110,DTP-P320QDKT-1,40,PRC-RCT,購買入庫,F24-9200324,8400,204.06,1714104,
78,202010,24,完成組立　　　　　　　　　　　,,,20201021,4217,㈱不二テクノス,2004402980,06000-40702,RAS-QPKND-18,40,PRC-RCT,購買入庫,F24-9200364,780,1364.3,1064154,
78,202010,24,完成組立　　　　　　　　　　　,,,20201021,4217,㈱不二テクノス,2002702640,06000-40907,ACS-BPMD-9,40,PRC-RCT,購買入庫,F24-9200367,3058,421.49,1288917,
78,202010,24,完成組立　　　　　　　　　　　,,,20201021,4217,㈱不二テクノス,2004502990,06000-42906,APS-BDM-7,40,PRC-RCT,購買入庫,F24-9300216,1800,371.45,668610,
78,202010,24,完成組立　　　　　　　　　　　,,,20201021,4217,㈱不二テクノス,2001201000,06000-49801,AUS-QY3TR-1,40,PRC-RCT,購買入庫,F24-9200387,299,1517.6,453763,
78,202010,24,完成組立　　　　　　　　　　　,,,20201021,4217,㈱不二テクノス,2006101000,06000-52502,VBS-QPLADG-2,40,PRC-RCT,購買入庫,F24-9250053,1200,1291.4,1549680,
78,202010,24,完成組立　　　　　　　　　　　,,,20201021,4217,㈱不二テクノス,2005701000,06000-52904,RES-QP3FKA-4,40,PRC-RCT,購買入庫,F24-9270161,300,2053.05,615915,
78,202010,24,完成組立　　　　　　　　　　　,,,20201021,4217,㈱不二テクノス,2001902540,06000R37606,AMS-B24BHD-1R,40,PRC-RCT,購買入庫,F24-9200446,1000,388.79,388790,
78,202010,24,完成組立　　　　　　　　　　　,,,20201021,4217,㈱不二テクノス,2002802710,06000R39302,A20-1B01B-1R,40,PRC-RCT,購買入庫,F24-X010074,10000,207.9,2079000,
78,202010,25,再検・改造,,,20201021,4217,㈱不二テクノス,2001802530,06000R42301,ATS-B7STB-1R,40,PRC-RCT,購買入庫,F25-9280175,26,0,0,
78,202010,25,再検・改造,,,20201021,4217,㈱不二テクノス,2001802530,06000R42301,ATS-B7STB-1R,40,PRC-RCT,購買入庫,F25-9290285,24,0,0,
82,202010,12,部品　　　　　　　　　　　　　,F6061,生産管理グループ,20201021,4217,㈱不二テクノス,2005701000,06010-19911,ｺｲﾙｿｳｸﾐﾀﾃRUS2-BMW,40,PRC-RCT,購買入庫,U12-9220091,600,436.67,262002,
78,202010,24,完成組立　　　　　　　　　　　,,,20201021,4217,㈱不二テクノス,8001006840,07000-65207,HTF-75S11,40,PRC-RCT,購買入庫,F24-9200467,24,4537.42,108899,
78,202010,24,完成組立　　　　　　　　　　　,,,20201021,4217,㈱不二テクノス,8001006840,07000-65208,HTF-75S13,40,PRC-RCT,購買入庫,F24-9200468,24,4062.82,97508,
78,202010,24,完成組立　　　　　　　　　　　,,,20201021,4217,㈱不二テクノス,8008007040,07400-11401,ｷｬﾋﾟﾗﾘｸﾐﾀﾃTB-2,40,PRC-RCT,購買入庫,F24-X210013,200,319.41,63882,
82,202010,12,部品　　　　　　　　　　　　　,F6061,生産管理グループ,20201021,4217,㈱不二テクノス,5408351000,08121-21740,ﾎﾝﾀｲPGM-ND2,40,PRC-RCT,購買入庫,U12-8260097,896,394.54,353508,
78,202010,24,完成組立　　　　　　　　　　　,,,20201021,4217,㈱不二テクノス,5601004840,51000-00718,PCD-4N230TF-4,40,PRC-RCT,購買入庫,F24-X210011,120,1839.67,220761,
78,202010,24,完成組立　　　　　　　　　　　,,,20201021,4217,㈱不二テクノス,5601004860,51000-03307,PJD-05200ME-5,40,PRC-RCT,購買入庫,F24-X210012,200,1311.63,262326,
78,202010,24,完成組立　　　　　　　　　　　,,,20201021,4217,㈱不二テクノス,9504102000,B6081-03910C,VS-AT-C0391,40,PRC-RCT,購買入庫,F24-9200832,2000,94.68,189360,
78,202010,24,完成組立　　　　　　　　　　　,,,20201021,4217,㈱不二テクノス,9504102000,B6091-07210C,VS-BODY/F-C0721,40,PRC-RCT,購買入庫,F24-9200833,20160,98.55,1986768,
78,202010,24,完成組立　　　　　　　　　　　,,,20201021,4217,㈱不二テクノス,9504102000,B6110-01710C,VS-S/A-C0171,40,PRC-RCT,購買入庫,F24-X040368,40000,95.59,3823600,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,7804006660,01400-05408,YCV8-5GAS-3,40,PRC-RCT,購買入庫,F24-9200049,1200,257.35,308820,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,7804006660,01400R03701,YCV5-3PMD-1R,40,PRC-RCT,購買入庫,F24-9270008,30,275.07,8253,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,7804006660,01400R04802,YCV5-3GHS-1R,40,PRC-RCT,購買入庫,F24-9200056,300,98.46,29538,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,7804006660,01400R05202,YCV5-3NHS-1R,40,PRC-RCT,購買入庫,F24-9200057,300,146.4,43920,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,1002001150,02000-58102,FRE-534NW,40,PRC-RCT,購買入庫,F24-9280013,174,1281.45,222973,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,1002201180,02000-65603,FWE-E1034NW,40,PRC-RCT,購買入庫,F24-9200076,144,2080.22,299552,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,1002001140,02000-86003,FFE-E20NDK-1,40,PRC-RCT,購買入庫,F24-9280011,85,2004.22,170359,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,1002001140,02000-86401,FFE-5NDK-1,40,PRC-RCT,購買入庫,F24-9280171,19,1601.89,30436,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,2005601000,02100-14903,US-PKD05QND-3,40,PRC-RCT,購買入庫,F24-9200164,300,527.99,158397,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,1002001160,02100-61602,FDE-E10N1TP-1,40,PRC-RCT,購買入庫,F24-9270126,81,1711.68,138647,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,1002001160,02100-61602,FDE-E10N1TP-1,40,PRC-RCT,購買入庫,F24-X220003,29,1668.06,48374,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,3501503660,04500-16609W,DBP-P270QDK-9W,40,PRC-RCT,購買入庫,F24-X220011,2,1172.28,2345,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,3501503660,04500-16609W,DBP-P270QDK-9W,40,PRC-RCT,購買入庫,F24-9200299,5,1172.28,5862,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,3501503780,04500-20128,DTP-P300YND-1,40,PRC-RCT,購買入庫,F24-9200306,5824,202.66,1180292,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,3501003550,04500-21007,AAP-P270QSM-7,40,PRC-RCT,購買入庫,F24-9200307,10,1054.29,10543,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,3501003550,04500-21007,AAP-P270QSM-7,40,PRC-RCT,購買入庫,F24-X220010,9,1056.01,9505,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,3501503690,04500-22104,DNP-P270FSA-1,40,PRC-RCT,購買入庫,F24-9200309,400,1037.04,414816,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,3501503690,04500-22104,DNP-P270FSA-1,40,PRC-RCT,購買入庫,F24-X220012,14,1037.04,14519,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,3501503650,04500-29904,DXP-P300QRDTH-1,40,PRC-RCT,購買入庫,F24-X220013,165,159.78,26364,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,3501503650,04500-29904,DXP-P300QRDTH-1,40,PRC-RCT,購買入庫,F24-9200327,2858,163.71,467884,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,2001002510,06000-32302,AFS-BQF2DG-3,40,PRC-RCT,購買入庫,F24-X190020,298,834.79,248768,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,2001002510,06000-32302,AFS-BQF2DG-3,40,PRC-RCT,購買入庫,F24-X190020,398,834.79,332247,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,2004803050,06000-35703,HCS-TB-2,40,PRC-RCT,購買入庫,F24-9200357,40,1506.96,60279,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,2001802530,06000-37303,ATS-B7SHD-2,40,PRC-RCT,購買入庫,F24-9200360,498,627.2,312346,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,2004402980,06000-40703,RAS-P020DBND-1,40,PRC-RCT,購買入庫,F24-9200365,30,1360.12,40804,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,2002702640,06000-40907,ACS-BPMD-9,40,PRC-RCT,購買入庫,F24-9200367,3048,421.49,1284702,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,2004402980,06000-41002,RAS-QPKND-19,40,PRC-RCT,購買入庫,F24-9200369,590,1372.98,810059,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,2004402980,06000-41002,RAS-QPKND-19,40,PRC-RCT,購買入庫,F24-X220081,190,1374.54,261163,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,2004502990,06000-42906,APS-BDM-7,40,PRC-RCT,購買入庫,F24-9300216,1800,371.45,668610,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,2001201000,06000-52301,AUS-QY3SSY-1,40,PRC-RCT,購買入庫,F24-9300227,186,1832.18,340786,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,2006101000,06000-52502,VBS-QPLADG-2,40,PRC-RCT,購買入庫,F24-9250053,1200,1291.4,1549680,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,2005701000,06000-52904,RES-QP3FKA-4,40,PRC-RCT,購買入庫,F24-9270161,300,2053.05,615915,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,2005703000,06000-62401,RUS-B112PAND-1,40,PRC-RCT,購買入庫,F24-9200421,480,2237.17,1073842,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,2004402980,06000-66201,RBS-P020DBND-2,40,PRC-RCT,購買入庫,F24-9200430,40,2408.28,96332,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,2006701000,06000-66401,RCS-B020DAND-5,40,PRC-RCT,購買入庫,F24-9200431,26,2455.95,63855,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,2006701000,06000-66401,RCS-B020DAND-5,40,PRC-RCT,購買入庫,F24-9200431,2,2455.95,4912,
82,202010,12,部品　　　　　　　　　　　　　,F6061,生産管理グループ,20201022,4217,㈱不二テクノス,2005701000,06010-19911,ｺｲﾙｿｳｸﾐﾀﾃRUS2-BMW,40,PRC-RCT,購買入庫,U12-9220091,600,436.67,262002,
82,202010,22,２次組立　　　　　　　　　　　,F6061,生産管理グループ,20201022,4217,㈱不二テクノス,2002902720,06070-01911,ﾊﾟｲﾌﾟﾌﾞｸﾐﾀﾃｶｺｳDBS-FC,40,PRC-RCT,購買入庫,U22-X080083,340,172.1,58514,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,8008007000,07000-96401,FUP-179SV-1,40,PRC-RCT,購買入庫,F24-9200497,50,684.22,34211,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,7804006660,21400R00502,YCV5-3R,40,PRC-RCT,購買入庫,F24-9200542,300,98.46,29538,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,5601004840,51000-00718,PCD-4N230TF-4,40,PRC-RCT,購買入庫,F24-X210011,180,1839.67,331141,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,5601004990,51000-02521,PJD-05200HS-2,40,PRC-RCT,購買入庫,F24-X220002,40,1093.18,43728,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,9501007260,B2010-39920H,CE-P/A-H3992,40,PRC-RCT,購買入庫,F24-X080008,6981,70.46,491882,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,9501007260,B2010-47140H,CE-P/A-H4714,40,PRC-RCT,購買入庫,F24-X120122,102,73.89,7537,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,9508101000,B261-104111T,ET-CAPI-T10411,40,PRC-RCT,購買入庫,F24-9200822,500,52.13,26065,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,9508101000,B5312-00911T,ET-CV-T0091,40,PRC-RCT,購買入庫,F24-9200824,162,107.55,17424,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,9504401000,B6010-09820S,BS-COIL/A-S0982,40,PRC-RCT,購買入庫,F24-X040365,600,377.33,226398,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,9504401000,B6031-05410S,BS-HOUSING-S0541,40,PRC-RCT,購買入庫,F24-X220044,2100,53.76,112896,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,9504102000,B6081-03910C,VS-AT-C0391,40,PRC-RCT,購買入庫,F24-9200832,2000,94.68,189360,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,9504401000,B6202-00720S,BS-PLATE-S0072,40,PRC-RCT,購買入庫,F24-X220045,900,33.81,30429,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,9501007260,B9024-00233H01,CE-CAP-H0023,40,PRC-RCT,購買入庫,F24-X120125,4000,1.76,7040,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,9501007260,B9024-00243H01,CE-CAP-H0024,40,PRC-RCT,購買入庫,F24-X160176,500,1.89,945,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,9504102000,B9051-16340C,VS-SP-C1634,40,PRC-RCT,購買入庫,F24-X040406,80000,2.57,205600,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,9504102000,B9096-13910C,VS-SC-C1391,40,PRC-RCT,購買入庫,F24-X040437,100000,1.39,139000,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,9501007260,B9110-00211H,CE-STNR/A-H0021,40,PRC-RCT,購買入庫,F24-X110293,20,528.15,10563,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,9504401000,B9110-01111S,BS-STNR/A-S0111,40,PRC-RCT,購買入庫,F24-X220075,500,125.73,62865,
78,202010,24,完成組立　　　　　　　　　　　,,,20201022,4217,㈱不二テクノス,9501007260,BK299-00130H,CE-SOLD-H0013,40,PRC-RCT,購買入庫,F24-X220029,11000,9.39,103290,
78,202010,24,完成組立　　　　　　　　　　　,,,20201023,4217,㈱不二テクノス,7804006660,01400R04801,YCV5-2GHS-1R,40,PRC-RCT,購買入庫,F24-9200055,1500,97.15,145725,
78,202010,24,完成組立　　　　　　　　　　　,,,20201023,4217,㈱不二テクノス,1002201180,02000-65603,FWE-E1034NW,40,PRC-RCT,購買入庫,F24-9200076,123,2080.22,255868,
78,202010,24,完成組立　　　　　　　　　　　,,,20201023,4217,㈱不二テクノス,1002201180,02000-69603,FWE-1034NW,40,PRC-RCT,購買入庫,F24-9200081,160,1992.02,318724,
78,202010,24,完成組立　　　　　　　　　　　,,,20201023,4217,㈱不二テクノス,1002001140,02000-79101,FFE-5QDK-1,40,PRC-RCT,購買入庫,F24-9300052,30,1348.58,40458,
78,202010,24,完成組立　　　　　　　　　　　,,,20201023,4217,㈱不二テクノス,1002101160,02000-91916,FGE-E25QND-15,40,PRC-RCT,購買入庫,F24-X230005,89,1924.95,171321,
78,202010,24,完成組立　　　　　　　　　　　,,,20201023,4217,㈱不二テクノス,1002101160,02000-91916,FGE-E25QND-15,40,PRC-RCT,購買入庫,F24-9200114,61,1879.35,114641,
78,202010,24,完成組立　　　　　　　　　　　,,,20201023,4217,㈱不二テクノス,1002201180,02100-12302,FWE-E10NSM-1,40,PRC-RCT,購買入庫,F24-X230004,90,2090.07,188107,
78,202010,24,完成組立　　　　　　　　　　　,,,20201023,4217,㈱不二テクノス,1002201180,02100-53101,FWE-E5GSM-1,40,PRC-RCT,購買入庫,F24-9300183,40,2259.1,90364,
78,202010,24,完成組立　　　　　　　　　　　,,,20201023,4217,㈱不二テクノス,1002201180,02100-53101,FWE-E5GSM-1,40,PRC-RCT,購買入庫,F24-X230003,28,2235.16,62585,
78,202010,24,完成組立　　　　　　　　　　　,,,20201023,4217,㈱不二テクノス,3501503780,04500-20128,DTP-P300YND-1,40,PRC-RCT,購買入庫,F24-9200306,948,202.66,192122,
78,202010,24,完成組立　　　　　　　　　　　,,,20201023,4217,㈱不二テクノス,3501503780,04500-20128,DTP-P300YND-1,40,PRC-RCT,購買入庫,F24-X230018,12,209.22,2511,
78,202010,24,完成組立　　　　　　　　　　　,,,20201023,4217,㈱不二テクノス,3505003940,04500-24604,TDP-P320QND-24,40,PRC-RCT,購買入庫,F24-X190082,480,297.49,142796,
78,202010,24,完成組立　　　　　　　　　　　,,,20201023,4217,㈱不二テクノス,3505003940,04500-24617,TDP-P320QND-31,40,PRC-RCT,購買入庫,F24-X190083,1200,297.6,357120,
78,202010,24,完成組立　　　　　　　　　　　,,,20201023,4217,㈱不二テクノス,3505003940,04500-24624,TDP-P320QND-32,40,PRC-RCT,購買入庫,F24-X190084,480,297.49,142796,
78,202010,24,完成組立　　　　　　　　　　　,,,20201023,4217,㈱不二テクノス,3505003940,04500-24626,TDP-P300YNDU-1,40,PRC-RCT,購買入庫,F24-X190085,1200,299.34,359208,
78,202010,24,完成組立　　　　　　　　　　　,,,20201023,4217,㈱不二テクノス,3505003940,04500-28805,TDP-P320QFKT-4,40,PRC-RCT,購買入庫,F24-X190086,600,337.07,202242,
78,202010,24,完成組立　　　　　　　　　　　,,,20201023,4217,㈱不二テクノス,3501503780,04500-30504,DTP-P300YNDU-1,40,PRC-RCT,購買入庫,F24-9200328,4800,202.66,972768,
78,202010,24,完成組立　　　　　　　　　　　,,,20201023,4217,㈱不二テクノス,2004202950,06000-30301,NUS-QPNRD-1,40,PRC-RCT,購買入庫,F24-9200351,350,2660.47,931165,
78,202010,24,完成組立　　　　　　　　　　　,,,20201023,4217,㈱不二テクノス,2004803050,06000-35703,HCS-TB-2,40,PRC-RCT,購買入庫,F24-9200357,96,1506.96,144669,
78,202010,24,完成組立　　　　　　　　　　　,,,20201023,4217,㈱不二テクノス,2004402980,06000-40702,RAS-QPKND-18,40,PRC-RCT,購買入庫,F24-9200364,810,1364.3,1105083,
78,202010,24,完成組立　　　　　　　　　　　,,,20201023,4217,㈱不二テクノス,2002702640,06000-40907,ACS-BPMD-9,40,PRC-RCT,購買入庫,F24-9200367,3166,421.49,1334438,
